path;folder;filename;size;pages
gs://secop/docs/20-12-10355470-9483445/29-INFORME FINAL MARZO.pdf;20-12-10355470-9483445;29-INFORME FINAL MARZO.pdf;162975;4
gs://secop/docs/20-12-10328780-9457398/19-ACTA DE SUPERVISION -N-8.pdf;20-12-10328780-9457398;19-ACTA DE SUPERVISION -N-8.pdf;1239570;4
gs://secop/docs/20-12-11027751-10176763/19-INTERVENTORIA AGOSTO 19 AL 30 CONTRATO 4712020 JULI�?N ENRIQUE IBARRA.pdf;20-12-11027751-10176763;19-INTERVENTORIA AGOSTO 19 AL 30 CONTRATO 4712020 JULI�?N ENRIQUE IBARRA.pdf;1252677;4
gs://secop/docs/20-12-10355481-9483456/29-INFORME FINAL MARZO.pdf;20-12-10355481-9483456;29-INFORME FINAL MARZO.pdf;216460;4
gs://secop/docs/20-12-11063020-10214632/19-ANTECEDENTES.pdf;20-12-11063020-10214632;19-ANTECEDENTES.pdf;1660213;4
gs://secop/docs/20-4-11062597-10214248/13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;20-4-11062597-10214248;13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;78913;4
gs://secop/docs/20-4-10915695-10091323/19-INFORME DE ACTIVIDADES.pdf;20-4-10915695-10091323;19-INFORME DE ACTIVIDADES.pdf;1540750;4
gs://secop/docs/20-22-18331-10215645/19-ACTO ADMINISTRATIVO.pdf;20-22-18331-10215645;19-ACTO ADMINISTRATIVO.pdf;252291;4
gs://secop/docs/20-4-11063881--1/43-3 FORMULARIO INFORMACIÓN B�?SICA.pdf;20-4-11063881--1;43-3 FORMULARIO INFORMACIÓN B�?SICA.pdf;246683;4
gs://secop/docs/20-4-11063623--1/43-CONTRARTO.pdf;20-4-11063623--1;43-CONTRARTO.pdf;3056434;4
gs://secop/docs/20-4-11062620-10214260/19-HOJA DE VIDA.PDF;20-4-11062620-10214260;19-HOJA DE VIDA.pdf;81222;4
gs://secop/docs/20-12-10498966-9620222/19-ACTA DE PAGO 6.pdf;20-12-10498966-9620222;19-ACTA DE PAGO 6.pdf;113468;4
gs://secop/docs/20-13-11052376--1/10-EVALUACIÓN.pdf;20-13-11052376--1;10-EVALUACIÓN.pdf;581861;4
gs://secop/docs/20-12-11063304-10215014/13-CONTRATO DE EMPRESTITO.pdf;20-12-11063304-10215014;13-CONTRATO DE EMPRESTITO.pdf;2577206;4
gs://secop/docs/20-4-11062962-10214926/19-RUT.pdf;20-4-11062962-10214926;19-RUT.pdf;1641808;4
gs://secop/docs/20-4-11062962-10214926/13-MINUTA.pdf;20-4-11062962-10214926;13-MINUTA.pdf;616824;4
gs://secop/docs/20-4-11063348--1/43-INVITACIÓN A COTIZAR.pdf;20-4-11063348--1;43-INVITACIÓN A COTIZAR.pdf;3353213;4
gs://secop/docs/20-13-11026496-10215676/32-OFERTA SELECCIONADA.pdf;20-13-11026496-10215676;32-OFERTA SELECCIONADA.pdf;1837086;4
gs://secop/docs/19-4-10004779-9129397/19-INFORME DE SUPERVISION.pdf;19-4-10004779-9129397;19-INFORME DE SUPERVISION.pdf;1126989;4
gs://secop/docs/15-12-4354602-4008857/19-INFORME FINAL.pdf;15-12-4354602-4008857;19-INFORME FINAL.pdf;317615;4
gs://secop/docs/20-12-11062400--1/43-MATRIZ DE RIESGOS.pdf;20-12-11062400--1;43-MATRIZ DE RIESGOS.PDF;154185;4
gs://secop/docs/20-4-10627297-9741989/19-EGRESO 294229.pdf;20-4-10627297-9741989;19-EGRESO 294229.pdf;309490;4
gs://secop/docs/20-12-10289402-9421173/19-ACTA DE LIQUIDACION CONVENIO 2019 HELICONIA.pdf;20-12-10289402-9421173;19-ACTA DE LIQUIDACION CONVENIO 2019 HELICONIA.pdf;2220441;4
gs://secop/docs/20-13-11011928-10214213/32-OFERTA SELECCIONADA.pdf;20-13-11011928-10214213;32-OFERTA SELECCIONADA.pdf;1144447;4
gs://secop/docs/20-4-11062662--1/43-CDP RP.pdf;20-4-11062662--1;43-CDP RP.pdf;146644;4
gs://secop/docs/20-12-10319457-9448845/19-INFORME DE CONTRATISTA FINAL.pdf;20-12-10319457-9448845;19-INFORME DE CONTRATISTA FINAL.pdf;380334;4
gs://secop/docs/20-15-10958772--1/19-ACTA DE AUDIENCIA DE ADJUDICACION.pdf;20-15-10958772--1;19-ACTA DE AUDIENCIA DE ADJUDICACION.pdf;250250;4
gs://secop/docs/20-4-11063228-10214879/13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;20-4-11063228-10214879;13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;72932;4
gs://secop/docs/20-4-11063247-10214909/13-MINUTA.pdf;20-4-11063247-10214909;13-MINUTA.pdf;322442;4
gs://secop/docs/16-12-4577795-4215245/29-ACTA DE LIQUIDACION BILATERAL.pdf;16-12-4577795-4215245;29-ACTA DE LIQUIDACION BILATERAL.pdf;2589438;4
gs://secop/docs/19-4-9681786-8813150/14-OTRO SI 1.pdf;19-4-9681786-8813150;14-OTRO SI 1.pdf;1026213;4
gs://secop/docs/20-4-11023370--1/43-RESOLUCIÓN DE APERTURA.pdf;20-4-11023370--1;43-RESOLUCIÓN DE APERTURA.pdf;119829;4
gs://secop/docs/19-12-9672883-8818198/29-ACTA DE LIQUIDACIÓN.PDF;19-12-9672883-8818198;29-ACTA DE LIQUIDACIÓN.PDF;44054;4
gs://secop/docs/20-12-10908080-10050166/19-ACTA DE SUPERVISION 002.pdf;20-12-10908080-10050166;19-ACTA DE SUPERVISION 002.pdf;1512002;4
gs://secop/docs/20-12-10530347-9648938/29-ACTA SATISFACCION.pdf;20-12-10530347-9648938;29-ACTA SATISFACCION.pdf;3042105;4
gs://secop/docs/19-12-9504768-8650483/19-INFORME SUPERVISION 04.pdf;19-12-9504768-8650483;19-INFORME SUPERVISION 04.pdf;332217;4
gs://secop/docs/20-12-11062863--1/43-ESTUDIOS DEL SECTOR.pdf;20-12-11062863--1;43-ESTUDIOS DEL SECTOR.pdf;980026;4
gs://secop/docs/20-13-11060779--1/19-RESPUESTA A OBSERVACIONES.pdf;20-13-11060779--1;19-RESPUESTA A OBSERVACIONES.pdf;863240;4
gs://secop/docs/20-4-10830262-9963994/19-CUENTA DE COBRO JULIO.pdf;20-4-10830262-9963994;19-CUENTA DE COBRO JULIO.pdf;1232745;4
gs://secop/docs/20-4-11063413-10215045/19-HOJA DE VIDA.pdf;20-4-11063413-10215045;19-HOJA DE VIDA.pdf;196543;4
gs://secop/docs/20-13-11049363--1/10-INFORME DE EVALUACIÓN.pdf;20-13-11049363--1;10-INFORME DE EVALUACIÓN.pdf;1470143;4
gs://secop/docs/20-12-11062998--1/43-INVITACIÓN A PRESENTAR PROPUESTA.pdf;20-12-11062998--1;43-INVITACIÓN A PRESENTAR PROPUESTA.pdf;1189108;4
gs://secop/docs/20-4-11063736-10215374/13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;20-4-11063736-10215374;13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;78488;4
gs://secop/docs/20-13-11048761--1/19-ACTA DE CIERRE.pdf;20-13-11048761--1;19-ACTA DE CIERRE.pdf;432315;4
gs://secop/docs/20-13-11052184-10214674/33-ACEPTACION OFERTA.pdf;20-13-11052184-10214674;33-ACEPTACION OFERTA.pdf;484381;4
gs://secop/docs/19-12-9338628-8509289/29-ACTA DE LIQUIDACIÓN.PDF;19-12-9338628-8509289;29-ACTA DE LIQUIDACIÓN.PDF;43228;4
gs://secop/docs/20-12-10904253-10046109/19-ACTA DE SUPERVISION 002.pdf;20-12-10904253-10046109;19-ACTA DE SUPERVISION 002.pdf;2217612;4
gs://secop/docs/20-21-18929--1/19-RESPUESTA A SOLICITUD CARLOS HERNANDO PIMENTEL.pdf;20-21-18929--1;19-RESPUESTA A SOLICITUD CARLOS HERNANDO PIMENTEL.pdf;1056615;4
gs://secop/docs/19-15-9394004-8886006/19-OTRO SI 1.pdf;19-15-9394004-8886006;19-OTRO SI 1.pdf;1178738;4
gs://secop/docs/20-4-10421731-9544175/19-ACTS.pdf;20-4-10421731-9544175;19-ACTS.pdf;1082168;4
gs://secop/docs/15-1-152981-4410888/19-ACTA DE TERMINACION.pdf;15-1-152981-4410888;19-ACTA DE TERMINACION.pdf;752112;4
gs://secop/docs/20-12-10904201-10046051/19-ACTA DE SUPERVISION 002.pdf;20-12-10904201-10046051;19-ACTA DE SUPERVISION 002.pdf;2236626;4
gs://secop/docs/20-12-11063651-10215413/13-CONTRATO 237-2020.pdf;20-12-11063651-10215413;13-CONTRATO 237-2020.pdf;280699;4
gs://secop/docs/20-13-11048040--1/19-INFORME ACTUALIZADO DE VERIFICACIÓN DE LA OFERTA CON EL PRECIO M�?S BAJO Y VERIFICACIÓN DE REQUISITOS HABILITANTES.pdf;20-13-11048040--1;19-INFORME ACTUALIZADO DE VERIFICACIÓN DE LA OFERTA CON EL PRECIO M�?S BAJO Y VERIFICACIÓN DE REQUISITOS HABILITANTES.pdf;324806;4
gs://secop/docs/20-13-11062324--1/19-ESTUDIO DEL SECTOR.pdf;20-13-11062324--1;19-ESTUDIO DEL SECTOR.pdf;2084513;4
gs://secop/docs/20-4-10364567-9505162/29-ACTA DE TERMINACION ANTICIPADA Y LIQUIDACION.pdf;20-4-10364567-9505162;29-ACTA DE TERMINACION ANTICIPADA Y LIQUIDACION.pdf;82067;4
gs://secop/docs/20-4-11063679--1/43-ESTUDIO.pdf;20-4-11063679--1;43-ESTUDIO.pdf;1318654;4
gs://secop/docs/20-21-18672--1/8-ADENDA 3.pdf;20-21-18672--1;8-ADENDA 3.pdf;186464;4
gs://secop/docs/20-13-11034203--1/19-INFORME FINAL DE EVALUACION.pdf;20-13-11034203--1;19-INFORME FINAL DE EVALUACION.pdf;203967;4
gs://secop/docs/20-4-11043559-10215632/19-ESTUDIO DE MERCADO.pdf;20-4-11043559-10215632;19-ESTUDIO DE MERCADO.pdf;153315;4
gs://secop/docs/19-4-10131194-9252667/29-ACTA LIQUIDACIÓN C-I-232-2019.pdf;19-4-10131194-9252667;29-ACTA LIQUIDACIÓN C-I-232-2019.pdf;256565;4
gs://secop/docs/20-12-11063722--1/43-INVITACIÓN A OFERTAR.pdf;20-12-11063722--1;43-INVITACIÓN A OFERTAR.pdf;1554454;4
gs://secop/docs/20-12-11063312-10214967/19-DOCUMENTOS ENTIDAD EJECUTORA.pdf;20-12-11063312-10214967;19-DOCUMENTOS ENTIDAD EJECUTORA.pdf;762826;4
gs://secop/docs/20-9-466696--1/8-ADENDA.pdf;20-9-466696--1;8-ADENDA.pdf;613691;4
gs://secop/docs/20-12-11062407-10214046/19-ESTUDIO DEL SECTOR.pdf;20-12-11062407-10214046;19-ESTUDIO DEL SECTOR.pdf;221101;4
gs://secop/docs/20-4-10272012-9403544/19-06 PAGO AL CONTRATO INICIAL.pdf;20-4-10272012-9403544;19-06 PAGO AL CONTRATO INICIAL.pdf;488607;4
gs://secop/docs/20-4-11063325--1/43-CONTRATO.pdf;20-4-11063325--1;43-CONTRATO.pdf;241719;4
gs://secop/docs/20-4-11062572--1/43-COMPRA DE 20 CAMIBUSOS Y 20 GORRAS PARA EL DESARROLLO DEL PROGRAMA INCLUSIVO DE LA SALUD E HIGIENE ORAL DEL HOSPITAL LOCAL SANTA CRUZ ES.E.pdf;20-4-11062572--1;43-COMPRA DE 20 CAMIBUSOS Y 20 GORRAS PARA EL DESARROLLO DEL PROGRAMA INCLUSIVO DE LA SALUD E HIGIENE ORAL DEL HOSPITAL LOCAL SANTA CRUZ ES.E.pdf;2427624;4
gs://secop/docs/20-13-11053729--1/10-INFORME DE EVALUACION.pdf;20-13-11053729--1;10-INFORME DE EVALUACION.pdf;586275;4
gs://secop/docs/20-12-10354704-9482799/29-INFORME FINAL MARZO.pdf;20-12-10354704-9482799;29-INFORME FINAL MARZO.pdf;177575;4
gs://secop/docs/20-12-10904262-10046134/19-ACTA DE SUPERVISION 002.pdf;20-12-10904262-10046134;19-ACTA DE SUPERVISION 002.pdf;2205892;4
gs://secop/docs/20-13-11063070--1/19-ANEXOS.pdf;20-13-11063070--1;19-ANEXOS.pdf;136708;4
gs://secop/docs/18-13-8817298-8290655/19-ACTA FINAL Y POLIZA SEGUN ACTA FINAL.PDF;18-13-8817298-8290655;19-ACTA FINAL Y POLIZA SEGUN ACTA FINAL.PDF;1925773;4
gs://secop/docs/20-4-11062380-10214011/13-CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES DE APOYO A LA GESTION COMO AUDITORA DE CALIDAD DE LA ESE SAMUEL VILLANUEVA VALES.pdf;20-4-11062380-10214011;13-CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES DE APOYO A LA GESTION COMO AUDITORA DE CALIDAD DE LA ESE SAMUEL VILLANUEVA VALES.pdf;1587204;4
gs://secop/docs/20-12-10354830-9482916/29-INFORME FINAL MARZO.pdf;20-12-10354830-9482916;29-INFORME FINAL MARZO.pdf;152339;4
gs://secop/docs/20-13-11053363--1/19-ACTA DE RECIBIDO DE PROPUESTA Y CIERRE.pdf;20-13-11053363--1;19-ACTA DE RECIBIDO DE PROPUESTA Y CIERRE.pdf;538231;4
gs://secop/docs/20-4-11063132--1/43-PROPUESTA.pdf;20-4-11063132--1;43-PROPUESTA.pdf;121230;4
gs://secop/docs/20-12-11063456-10215122/19-ACTA INICIO.pdf;20-12-11063456-10215122;19-ACTA INICIO.pdf;976306;4
gs://secop/docs/20-12-11064028-10215707/19-RP CONTRATO 851-2020.pdf;20-12-11064028-10215707;19-RP CONTRATO 851-2020.pdf;231529;4
gs://secop/docs/20-12-11064028-10215707/19-CDP CONTRATO 851-2020.pdf;20-12-11064028-10215707;19-CDP CONTRATO 851-2020.pdf;225156;4
gs://secop/docs/20-4-11063171--1/43-SOLICITUD SCP 1166 DE 2020.pdf;20-4-11063171--1;43-SOLICITUD SCP 1166 DE 2020.pdf;614720;4
gs://secop/docs/20-12-11058944-10214725/13-CONTRATO POR PRESTACIÓN DE SERVICIOS ACTIVIDADES PIC DPTAL.pdf;20-12-11058944-10214725;13-CONTRATO POR PRESTACIÓN DE SERVICIOS ACTIVIDADES PIC DPTAL.pdf;640332;4
gs://secop/docs/19-12-9588558-8731357/29-ACTA DE LIQUIDACIÓN.PDF;19-12-9588558-8731357;29-ACTA DE LIQUIDACIÓN.PDF;64655;4
gs://secop/docs/19-4-10004692-9129322/19-INFORME DE SUPERVISION.pdf;19-4-10004692-9129322;19-INFORME DE SUPERVISION.pdf;313075;4
gs://secop/docs/20-12-10444069-9566455/29-ACTA DE TERMINACIÓN.PDF;20-12-10444069-9566455;29-ACTA DE TERMINACIÓN.pdf;235904;4
gs://secop/docs/20-12-11063563-10215206/19-ANEXO 1.pdf;20-12-11063563-10215206;19-ANEXO 1.pdf;305649;4
gs://secop/docs/20-13-11052484--1/10-ACTA DE EVALUACION.pdf;20-13-11052484--1;10-ACTA DE EVALUACION.pdf;183204;4
gs://secop/docs/19-12-9785602-8919374/19-INFORME SUPERVISOR 4.pdf;19-12-9785602-8919374;19-INFORME SUPERVISOR 4.pdf;363419;4
gs://secop/docs/20-12-10492597-9614867/29-INFORME FINAL MARZO.pdf;20-12-10492597-9614867;29-INFORME FINAL MARZO.pdf;159776;4
gs://secop/docs/20-13-11053489--1/10-EVALUACION.PDF;20-13-11053489--1;10-EVALUACION.pdf;264838;4
gs://secop/docs/14-12-2428195-2284065/19-INFORME FINAL.pdf;14-12-2428195-2284065;19-INFORME FINAL.pdf;1585366;4
gs://secop/docs/20-15-11040782--1/4-RESOLUCION QUE APERTURA Y LIMITA A MI PYMES DEPARTAMENTALES.pdf;20-15-11040782--1;4-RESOLUCION QUE APERTURA Y LIMITA A MI PYMES DEPARTAMENTALES.pdf;426150;4
gs://secop/docs/20-15-11040782--1/3-RESPUESTA A OBSERVACIONES A PROYECTO DE PLIEGOS.pdf;20-15-11040782--1;3-RESPUESTA A OBSERVACIONES A PROYECTO DE PLIEGOS.pdf;443104;4
gs://secop/docs/20-13-11049213--1/19-CIERRE.pdf;20-13-11049213--1;19-CIERRE.pdf;155212;4
gs://secop/docs/20-12-11063291-10214946/13-CPS-096-2020.pdf;20-12-11063291-10214946;13-CPS-096-2020.pdf;553396;4
gs://secop/docs/20-12-11063807--1/43-AN�?LISIS DEL SECTOR.pdf;20-12-11063807--1;43-AN�?LISIS DEL SECTOR.PDF;2199722;4
gs://secop/docs/20-13-10690384-9818803/19-CONTRATO 001.pdf;20-13-10690384-9818803;19-CONTRATO 001.pdf;518939;4
gs://secop/docs/19-12-9656586-8788190/19-OTROS�? 4.pdf;19-12-9656586-8788190;19-OTROS�? 4.pdf;536574;4
gs://secop/docs/20-11-10989252--1/19-RESPUESTA A OBSERVACIONES.pdf;20-11-10989252--1;19-RESPUESTA A OBSERVACIONES.pdf;475295;4
gs://secop/docs/20-12-11062925-10214537/19-ANTECEDENTES.pdf;20-12-11062925-10214537;19-ANTECEDENTES.pdf;1660213;4
gs://secop/docs/20-13-10379694--1/19-PAGO AGOSTO 20.pdf;20-13-10379694--1;19-PAGO AGOSTO 20.pdf;83847;4
gs://secop/docs/20-4-11062356-10214032/19-ANTEC.pdf;20-4-11062356-10214032;19-ANTEC.pdf;220546;4
gs://secop/docs/20-4-11062356-10214032/19-H DE V.pdf;20-4-11062356-10214032;19-H DE V.pdf;218031;4
gs://secop/docs/20-4-11062356-10214032/19-POLIZ.pdf;20-4-11062356-10214032;19-POLIZ.pdf;451519;4
gs://secop/docs/20-4-11062356-10214032/19-EP.pdf;20-4-11062356-10214032;19-EP.pdf;300913;4
gs://secop/docs/20-13-11054495--1/10-INFORME DE EVALUACIÓN.pdf;20-13-11054495--1;10-INFORME DE EVALUACIÓN.pdf;193940;4
gs://secop/docs/20-13-11054495--1/19-INFORME DE EVALUACION.pdf;20-13-11054495--1;19-INFORME DE EVALUACION.pdf;193940;4
gs://secop/docs/20-12-11006434-10152829/19-ACTA DE SUPERVISION -N-1.pdf;20-12-11006434-10152829;19-ACTA DE SUPERVISION -N-1.pdf;1535849;4
gs://secop/docs/20-4-11062687-10214784/13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;20-4-11062687-10214784;13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;78206;4
gs://secop/docs/19-12-9791983-8922262/19-INFORME SUPERVISOR 4.pdf;19-12-9791983-8922262;19-INFORME SUPERVISOR 4.pdf;363365;4
gs://secop/docs/19-22-7645-8736422/19-ACTA 18.pdf;19-22-7645-8736422;19-ACTA 18.pdf;305585;4
gs://secop/docs/20-4-10379860-9505988/19-EGRESO 294229.pdf;20-4-10379860-9505988;19-EGRESO 294229.pdf;309490;4
gs://secop/docs/19-12-9929367-9056032/14-ADICIÓN Y PRORROGA.pdf;19-12-9929367-9056032;14-ADICIÓN Y PRORROGA.pdf;201711;4
gs://secop/docs/20-13-11046658--1/19-ADENDA 1.pdf;20-13-11046658--1;19-ADENDA 1.pdf;1982309;4
gs://secop/docs/20-13-11003281--1/10-INFORME DE EVALUACIÓN.pdf;20-13-11003281--1;10-INFORME DE EVALUACIÓN.pdf;244904;4
gs://secop/docs/20-4-11063427-10215085/13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;20-4-11063427-10215085;13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;79555;4
gs://secop/docs/20-15-10603545--1/4-APERTURA.pdf;20-15-10603545--1;4-APERTURA.pdf;480275;4
gs://secop/docs/19-12-9087026-8267637/19-COMPROBANTE DE PAGO CONTRATO D-061-2019.pdf;19-12-9087026-8267637;19-COMPROBANTE DE PAGO CONTRATO D-061-2019.pdf;355770;4
gs://secop/docs/20-4-11061471-10214230/13-CTO.pdf;20-4-11061471-10214230;13-CTO.pdf;333952;4
gs://secop/docs/20-12-11063600--1/43-INVITACIÓN A OFERTAR.pdf;20-12-11063600--1;43-INVITACIÓN A OFERTAR.pdf;1549184;4
gs://secop/docs/20-12-10972856-10117740/19-ACTA SUPERVISION 001.PDF;20-12-10972856-10117740;19-ACTA SUPERVISION 001.PDF;2322368;4
gs://secop/docs/20-4-11063492-10215120/13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;20-4-11063492-10215120;13-ORDEN Y REGISTRO PRESUPUESTAL.PDF;82889;4
gs://secop/docs/20-13-11047265--1/19-ADENDA.pdf;20-13-11047265--1;19-ADENDA.pdf;1949276;4
gs://secop/docs/20-12-10580752-9696910/19-JUNIO INFACTIVIDADES.pdf;20-12-10580752-9696910;19-JUNIO INFACTIVIDADES.pdf;349644;4
gs://secop/docs/20-13-11047988-10214361/33-COMUNICACIÓN OFERTA.pdf;20-13-11047988-10214361;33-COMUNICACIÓN OFERTA.pdf;682962;4
gs://secop/docs/20-4-11063669--1/43-CONTRARTO.pdf;20-4-11063669--1;43-CONTRARTO.pdf;2648389;4
gs://secop/docs/20-13-11053711--1/19-INFORME DE EVALUACIÓN LUEGO DE LA SUBSANACIÓN.pdf;20-13-11053711--1;19-INFORME DE EVALUACIÓN LUEGO DE LA SUBSANACIÓN.pdf;612487;4
gs://secop/docs/20-12-11063243--1/43-SOLICITUD DE OFERTA.pdf;20-12-11063243--1;43-SOLICITUD DE OFERTA.pdf;559321;4
gs://secop/docs/20-4-11062861-10214479/19-HOJA DE VIDA.PDF;20-4-11062861-10214479;19-HOJA DE VIDA.pdf;110855;4
gs://secop/docs/20-12-11062970--1/43-MATRIZ DE RIESGO.PDF;20-12-11062970--1;43-MATRIZ DE RIESGO.PDF;1275489;4
gs://secop/docs/20-12-10342119-9470780/29-ACTA DE TERMINACION Y LIQUIDACION.pdf;20-12-10342119-9470780;29-ACTA DE TERMINACION Y LIQUIDACION.pdf;876626;4
gs://secop/docs/19-13-10214602-10215232/19-ALTA DE ALMACÉN.pdf;19-13-10214602-10215232;19-ALTA DE ALMACÉN.pdf;975907;4
gs://secop/docs/20-12-10386291-9512125/19-ACTA DE ENTREGA.pdf;20-12-10386291-9512125;19-ACTA DE ENTREGA.pdf;360169;4
gs://secop/docs/20-4-11063546--1/43-INVITACION A OFERTAR.pdf;20-4-11063546--1;43-INVITACION A OFERTAR.pdf;216466;4
gs://secop/docs/20-1-211793--1/19-CDP.pdf;20-1-211793--1;19-CDP.PDF;41728;4
gs://secop/docs/20-12-11062559--1/43-CDP.pdf;20-12-11062559--1;43-CDP.PDF;57095;4
gs://secop/docs/20-12-10767809-9895704/29-LIQUIDACION.pdf;20-12-10767809-9895704;29-LIQUIDACION.PDF;349106;4
gs://secop/docs/20-4-10974515-10119641/29-LIQUIDACION.pdf;20-4-10974515-10119641;29-LIQUIDACION.PDF;589897;4
gs://secop/docs/20-12-10733124-9853764/29-LIQUIDACION.pdf;20-12-10733124-9853764;29-LIQUIDACION.PDF;350999;4
gs://secop/docs/20-13-10473831-9618087/29-LIQUIDACION.pdf;20-13-10473831-9618087;29-LIQUIDACION.PDF;345159;4
gs://secop/docs/20-12-10387033-9512714/29-LIQUIDACION.pdf;20-12-10387033-9512714;29-LIQUIDACION.PDF;433178;4
gs://secop/docs/20-12-10732982-9853647/29-LIQUIDACION.pdf;20-12-10732982-9853647;29-LIQUIDACION.PDF;349530;4
gs://secop/docs/20-4-10974392-10119531/29-LIQUIDACION.pdf;20-4-10974392-10119531;29-LIQUIDACION.PDF;565106;4
gs://secop/docs/20-4-10852579-9989375/29-LIQUIDACION.pdf;20-4-10852579-9989375;29-LIQUIDACION.PDF;778592;4
gs://secop/docs/20-13-10344044-9489878/29-LIQUIDACION.pdf;20-13-10344044-9489878;29-LIQUIDACION.PDF;354442;4
gs://secop/docs/20-12-10732913-9853495/29-LIQUIDACION.pdf;20-12-10732913-9853495;29-LIQUIDACION.PDF;485491;4
gs://secop/docs/20-12-10746599-9869992/29-LIQUIDACION.pdf;20-12-10746599-9869992;29-LIQUIDACION.PDF;347601;4
gs://secop/docs/20-12-10650833-9765531/29-LIQUIDACION.pdf;20-12-10650833-9765531;29-LIQUIDACION.PDF;430204;4
gs://secop/docs/20-12-11026181-10174952/19-ACTA DE INICIO.pdf;20-12-11026181-10174952;19-ACTA DE INICIO.PDF;124715;4
gs://secop/docs/20-12-11062277-10213951/19-ESTUDIO PREVIO.pdf;20-12-11062277-10213951;19-ESTUDIO PREVIO.PDF;457650;4
gs://secop/docs/20-12-10989347-10214008/19-ESTUDIO PREVIO.pdf;20-12-10989347-10214008;19-ESTUDIO PREVIO.PDF;548175;4
gs://secop/docs/20-13-11062683--1/19-ESTUDIO PREVIO.pdf;20-13-11062683--1;19-ESTUDIO PREVIO.PDF;220150;4
gs://secop/docs/20-12-11062302-10213965/19-ESTUDIO PREVIO.pdf;20-12-11062302-10213965;19-ESTUDIO PREVIO.PDF;2139801;4
gs://secop/docs/20-12-11062289-10213960/19-ESTUDIO PREVIO.pdf;20-12-11062289-10213960;19-ESTUDIO PREVIO.PDF;461138;4
gs://secop/docs/20-12-10986912-10213981/19-ESTUDIO PREVIO.pdf;20-12-10986912-10213981;19-ESTUDIO PREVIO.PDF;567213;4
gs://secop/docs/20-13-11062667--1/19-ESTUDIO PREVIO.pdf;20-13-11062667--1;19-ESTUDIO PREVIO.PDF;222910;4
gs://secop/docs/20-12-10990285-10214013/19-ESTUDIO PREVIO.pdf;20-12-10990285-10214013;19-ESTUDIO PREVIO.PDF;569736;4
gs://secop/docs/20-12-10989194-10213998/19-ESTUDIO PREVIO.pdf;20-12-10989194-10213998;19-ESTUDIO PREVIO.PDF;534709;4
gs://secop/docs/20-12-10987069-10213983/19-ESTUDIO PREVIO.pdf;20-12-10987069-10213983;19-ESTUDIO PREVIO.PDF;618209;4
gs://secop/docs/20-4-11063970-10215693/19-ESTUDIO PREVIO.pdf;20-4-11063970-10215693;19-ESTUDIO PREVIO.PDF;1548785;4
gs://secop/docs/20-12-11062307-10213966/19-ESTUDIO PREVIO.pdf;20-12-11062307-10213966;19-ESTUDIO PREVIO.PDF;1776454;4
gs://secop/docs/20-12-11019079-10214024/19-ESTUDIO PREVIO.pdf;20-12-11019079-10214024;19-ESTUDIO PREVIO.PDF;552950;4
gs://secop/docs/20-12-11063654--1/43-ESTUDIO PREVIO.pdf;20-12-11063654--1;43-ESTUDIO PREVIO.PDF;440207;4
gs://secop/docs/20-12-11063510--1/43-ESTUDIO PREVIO.pdf;20-12-11063510--1;43-ESTUDIO PREVIO.PDF;2657940;4
gs://secop/docs/20-4-11063727--1/43-ESTUDIO PREVIO.pdf;20-4-11063727--1;43-ESTUDIO PREVIO.PDF;944208;4
gs://secop/docs/20-4-11063129--1/43-ESTUDIO PREVIO.pdf;20-4-11063129--1;43-ESTUDIO PREVIO.PDF;1399492;4
gs://secop/docs/20-4-11063732--1/43-ESTUDIO PREVIO.pdf;20-4-11063732--1;43-ESTUDIO PREVIO.PDF;1396959;4
gs://secop/docs/20-12-11063682--1/43-ESTUDIO PREVIO.pdf;20-12-11063682--1;43-ESTUDIO PREVIO.PDF;1663087;4
gs://secop/docs/19-4-10004922-9129543/19-ESTUDIOS PREVIOS.pdf;19-4-10004922-9129543;19-ESTUDIOS PREVIOS.PDF;1618052;4
gs://secop/docs/19-4-9428298-9129263/19-ESTUDIOS PREVIOS.pdf;19-4-9428298-9129263;19-ESTUDIOS PREVIOS.PDF;993184;4
gs://secop/docs/19-4-10004872-9129496/19-ESTUDIOS PREVIOS.pdf;19-4-10004872-9129496;19-ESTUDIOS PREVIOS.PDF;1347607;4
gs://secop/docs/19-4-9428340-9129292/19-ESTUDIOS PREVIOS.pdf;19-4-9428340-9129292;19-ESTUDIOS PREVIOS.PDF;124630;4
gs://secop/docs/20-13-11062372--1/19-ESTUDIOS PREVIOS.pdf;20-13-11062372--1;19-ESTUDIOS PREVIOS.PDF;409575;4
